period,fuel-name,state-name,value,value-units
2010,Coal,Indiana,137.745651,million metric tons of CO2
2010,Petroleum,Indiana,50.409938,million metric tons of CO2
2010,Natural Gas,Indiana,30.212754,million metric tons of CO2
2011,Coal,Indiana,0,million metric tons of CO2
2011,Petroleum,Indiana,1.190855,million metric tons of CO2
2011,Natural Gas,Indiana,7.098526,million metric tons of CO2
2011,All Fuels,Indiana,8.289381,million metric tons of CO2
2011,Coal,Indiana,.654318,million metric tons of CO2
2011,Petroleum,Indiana,.661,million metric tons of CO2
2011,Natural Gas,Indiana,4.083833,million metric tons of CO2
2011,All Fuels,Indiana,5.399151,million metric tons of CO2
2011,Coal,Indiana,0,million metric tons of CO2
2011,Petroleum,Indiana,39.341762,million metric tons of CO2
2011,Natural Gas,Indiana,.552224,million metric tons of CO2
2011,All Fuels,Indiana,39.893985,million metric tons of CO2
2011,Coal,Indiana,104.313465,million metric tons of CO2
2011,Petroleum,Indiana,.959621,million metric tons of CO2
2011,Natural Gas,Indiana,4.578769,million metric tons of CO2
2011,All Fuels,Indiana,109.851855,million metric tons of CO2
2011,Coal,Indiana,21.714105,million metric tons of CO2
2011,Petroleum,Indiana,7.755954,million metric tons of CO2
2011,Natural Gas,Indiana,16.867419,million metric tons of CO2
2011,All Fuels,Indiana,46.337478,million metric tons of CO2
2011,All Fuels,Indiana,209.77185,million metric tons of CO2
2011,Coal,Indiana,126.681888,million metric tons of CO2
2011,Petroleum,Indiana,49.909191,million metric tons of CO2
2011,Natural Gas,Indiana,33.18077,million metric tons of CO2
2012,Coal,Indiana,0,million metric tons of CO2
2012,Petroleum,Indiana,.85758,million metric tons of CO2
2012,Natural Gas,Indiana,6.203863,million metric tons of CO2
2012,All Fuels,Indiana,7.061443,million metric tons of CO2
2012,Coal,Indiana,.419144,million metric tons of CO2
2012,Petroleum,Indiana,.640375,million metric tons of CO2
2012,Natural Gas,Indiana,3.579999,million metric tons of CO2
2012,All Fuels,Indiana,4.639517,million metric tons of CO2
2012,Coal,Indiana,0,million metric tons of CO2
2012,Petroleum,Indiana,38.625672,million metric tons of CO2
2012,Natural Gas,Indiana,.387897,million metric tons of CO2
2012,All Fuels,Indiana,39.013569,million metric tons of CO2
2012,Coal,Indiana,93.00397,million metric tons of CO2
2012,Petroleum,Indiana,.68609,million metric tons of CO2
2012,Natural Gas,Indiana,6.187309,million metric tons of CO2
2012,All Fuels,Indiana,99.87737,million metric tons of CO2
2012,Coal,Indiana,19.90059,million metric tons of CO2
2012,Petroleum,Indiana,7.199325,million metric tons of CO2
2012,Natural Gas,Indiana,17.74797,million metric tons of CO2
2012,All Fuels,Indiana,44.847885,million metric tons of CO2
2012,All Fuels,Indiana,195.439784,million metric tons of CO2
2012,Coal,Indiana,113.323704,million metric tons of CO2
2012,Petroleum,Indiana,48.009042,million metric tons of CO2
2012,Natural Gas,Indiana,34.107038,million metric tons of CO2
2013,Coal,Indiana,0,million metric tons of CO2
2013,Petroleum,Indiana,.9858,million metric tons of CO2
2013,Natural Gas,Indiana,7.771407,million metric tons of CO2
2013,All Fuels,Indiana,8.757206,million metric tons of CO2
2013,Coal,Indiana,.285565,million metric tons of CO2
2013,Petroleum,Indiana,.672738,million metric tons of CO2
2013,Natural Gas,Indiana,4.442281,million metric tons of CO2
2013,All Fuels,Indiana,5.400583,million metric tons of CO2
2013,Coal,Indiana,0,million metric tons of CO2
2013,Petroleum,Indiana,40.429962,million metric tons of CO2
2013,Natural Gas,Indiana,.400672,million metric tons of CO2
2013,All Fuels,Indiana,40.830634,million metric tons of CO2
2013,Coal,Indiana,94.024314,million metric tons of CO2
2013,Petroleum,Indiana,1.106891,million metric tons of CO2
2013,Natural Gas,Indiana,4.378922,million metric tons of CO2
2013,All Fuels,Indiana,99.510127,million metric tons of CO2
2013,Coal,Indiana,19.514025,million metric tons of CO2
2013,Petroleum,Indiana,7.655294,million metric tons of CO2
1997,Natural Gas,District of Columbia,.856228,million metric tons of CO2
1997,All Fuels,District of Columbia,.980356,million metric tons of CO2
1997,Coal,District of Columbia,.083064,million metric tons of CO2
1997,Petroleum,District of Columbia,.336188,million metric tons of CO2
1997,Natural Gas,District of Columbia,.975712,million metric tons of CO2
1997,All Fuels,District of Columbia,1.394964,million metric tons of CO2
1997,Coal,District of Columbia,0,million metric tons of CO2
1997,Petroleum,District of Columbia,1.743749,million metric tons of CO2
1997,Natural Gas,District of Columbia,.015758,million metric tons of CO2
1997,All Fuels,District of Columbia,1.759507,million metric tons of CO2
1997,Coal,District of Columbia,0,million metric tons of CO2
1997,Petroleum,District of Columbia,.089868,million metric tons of CO2
1997,Natural Gas,District of Columbia,0,million metric tons of CO2
1997,All Fuels,District of Columbia,.089868,million metric tons of CO2
1997,Coal,District of Columbia,0,million metric tons of CO2
1997,Petroleum,District of Columbia,.031589,million metric tons of CO2
1997,Natural Gas,District of Columbia,0,million metric tons of CO2
1997,All Fuels,District of Columbia,.031589,million metric tons of CO2
1997,All Fuels,District of Columbia,4.256284,million metric tons of CO2
1997,Coal,District of Columbia,.093316,million metric tons of CO2
1997,Petroleum,District of Columbia,2.315269,million metric tons of CO2
1997,Natural Gas,District of Columbia,1.847698,million metric tons of CO2
1998,Coal,District of Columbia,.001624,million metric tons of CO2
1998,Petroleum,District of Columbia,.103893,million metric tons of CO2
1998,Natural Gas,District of Columbia,.720944,million metric tons of CO2
1998,All Fuels,District of Columbia,.826461,million metric tons of CO2
1998,Coal,District of Columbia,.013186,million metric tons of CO2
1998,Petroleum,District of Columbia,.32367,million metric tons of CO2
1998,Natural Gas,District of Columbia,.917512,million metric tons of CO2
1998,All Fuels,District of Columbia,1.254368,million metric tons of CO2
1998,Coal,District of Columbia,0,million metric tons of CO2
1998,Petroleum,District of Columbia,1.687267,million metric tons of CO2
1998,Natural Gas,District of Columbia,.016478,million metric tons of CO2
1998,All Fuels,District of Columbia,1.703745,million metric tons of CO2
1998,Coal,District of Columbia,0,million metric tons of CO2
1998,Petroleum,District of Columbia,.262286,million metric tons of CO2
1998,Natural Gas,District of Columbia,0,million metric tons of CO2
1998,All Fuels,District of Columbia,.262286,million metric tons of CO2
2014,Petroleum,Washington,38.990638,million metric tons of CO2
2014,Natural Gas,Washington,.525542,million metric tons of CO2
2014,All Fuels,Washington,39.51618,million metric tons of CO2
2014,Coal,Washington,7.050243,million metric tons of CO2
2014,Petroleum,Washington,.012239,million metric tons of CO2
2014,Natural Gas,Washington,4.670746,million metric tons of CO2
2014,All Fuels,Washington,11.733228,million metric tons of CO2
2014,Coal,Washington,.257571,million metric tons of CO2
2014,Petroleum,Washington,7.835061,million metric tons of CO2
2014,Natural Gas,Washington,4.208726,million metric tons of CO2
2014,All Fuels,Washington,12.301358,million metric tons of CO2
2014,All Fuels,Washington,72.469518,million metric tons of CO2
2014,Coal,Washington,7.307814,million metric tons of CO2
2014,Petroleum,Washington,48.385331,million metric tons of CO2
2014,Natural Gas,Washington,16.776372,million metric tons of CO2
2015,Coal,Washington,0,million metric tons of CO2
2015,Petroleum,Washington,.631901,million metric tons of CO2
2015,Natural Gas,Washington,4.046292,million metric tons of CO2
2015,All Fuels,Washington,4.678194,million metric tons of CO2
2015,Coal,Washington,0,million metric tons of CO2
2015,Petroleum,Washington,1.298284,million metric tons of CO2
2015,Natural Gas,Washington,2.810156,million metric tons of CO2
2015,All Fuels,Washington,4.10844,million metric tons of CO2
2015,Coal,Washington,0,million metric tons of CO2
2015,Petroleum,Washington,41.316232,million metric tons of CO2
2015,Natural Gas,Washington,.701428,million metric tons of CO2
2015,All Fuels,Washington,42.01766,million metric tons of CO2
2015,Coal,Washington,5.386688,million metric tons of CO2
2015,Petroleum,Washington,.009045,million metric tons of CO2
2015,Natural Gas,Washington,5.47645,million metric tons of CO2
2015,All Fuels,Washington,10.872182,million metric tons of CO2
2015,Coal,Washington,.18304,million metric tons of CO2
2015,Petroleum,Washington,9.155769,million metric tons of CO2
2015,Natural Gas,Washington,4.122913,million metric tons of CO2
2015,All Fuels,Washington,13.461722,million metric tons of CO2
2015,All Fuels,Washington,75.138198,million metric tons of CO2
2015,Coal,Washington,5.569728,million metric tons of CO2
2015,Petroleum,Washington,52.411232,million metric tons of CO2
2015,Natural Gas,Washington,17.157239,million metric tons of CO2
2016,Coal,Washington,0,million metric tons of CO2
2016,Petroleum,Washington,.723481,million metric tons of CO2
2016,Natural Gas,Washington,4.356027,million metric tons of CO2
2016,All Fuels,Washington,5.079508,million metric tons of CO2
2016,Coal,Washington,0,million metric tons of CO2
2016,Petroleum,Washington,1.418173,million metric tons of CO2
2016,Natural Gas,Washington,2.947034,million metric tons of CO2
2016,All Fuels,Washington,4.365207,million metric tons of CO2
2016,Coal,Washington,0,million metric tons of CO2
2016,Petroleum,Washington,46.474617,million metric tons of CO2
2016,Natural Gas,Washington,.711163,million metric tons of CO2
2016,All Fuels,Washington,47.18578,million metric tons of CO2
2016,Coal,Washington,4.913448,million metric tons of CO2
2016,Petroleum,Washington,.010078,million metric tons of CO2
2016,Natural Gas,Washington,4.653223,million metric tons of CO2
2016,All Fuels,Washington,9.576749,million metric tons of CO2
2016,Coal,Washington,.179529,million metric tons of CO2
2016,Petroleum,Washington,8.686875,million metric tons of CO2
2016,Natural Gas,Washington,4.331974,million metric tons of CO2
2016,All Fuels,Washington,13.198378,million metric tons of CO2
2016,All Fuels,Washington,79.405622,million metric tons of CO2
2016,Coal,Washington,5.092977,million metric tons of CO2
2016,Petroleum,Washington,57.313223,million metric tons of CO2
2016,Natural Gas,Washington,16.999422,million metric tons of CO2
2017,Coal,Washington,0,million metric tons of CO2
2017,Petroleum,Washington,.910933,million metric tons of CO2
2017,Natural Gas,Washington,5.200841,million metric tons of CO2
2017,All Fuels,Washington,6.111774,million metric tons of CO2
2017,Coal,Washington,0,million metric tons of CO2
2017,Petroleum,Washington,1.14293,million metric tons of CO2
2017,Natural Gas,Washington,3.433542,million metric tons of CO2
2017,All Fuels,Washington,4.576471,million metric tons of CO2
2017,Coal,Washington,0,million metric tons of CO2
2017,Petroleum,Washington,44.646805,million metric tons of CO2
2017,Natural Gas,Washington,.71492,million metric tons of CO2
2017,All Fuels,Washington,45.361725,million metric tons of CO2
2017,Coal,Washington,5.767627,million metric tons of CO2
2017,Petroleum,Washington,.012005,million metric tons of CO2
2017,Natural Gas,Washington,4.607138,million metric tons of CO2
2017,All Fuels,Washington,10.38677,million metric tons of CO2
2017,Coal,Washington,.135495,million metric tons of CO2
2017,Petroleum,Washington,8.136901,million metric tons of CO2
2017,Natural Gas,Washington,4.412012,million metric tons of CO2
2017,All Fuels,Washington,12.684408,million metric tons of CO2
2017,All Fuels,Washington,79.121147,million metric tons of CO2
2017,Coal,Washington,5.903121,million metric tons of CO2
2017,Petroleum,Washington,54.849573,million metric tons of CO2
2017,Natural Gas,Washington,18.368453,million metric tons of CO2
2018,Coal,Washington,0,million metric tons of CO2
2018,Petroleum,Washington,.804879,million metric tons of CO2
2018,Natural Gas,Washington,4.804545,million metric tons of CO2
2018,All Fuels,Washington,5.609424,million metric tons of CO2
2018,Coal,Washington,0,million metric tons of CO2
2018,Petroleum,Washington,1.46949,million metric tons of CO2
2018,Natural Gas,Washington,3.277933,million metric tons of CO2
2018,All Fuels,Washington,4.747423,million metric tons of CO2
2018,Coal,Washington,0,million metric tons of CO2
2018,Petroleum,Washington,44.452416,million metric tons of CO2
2018,Natural Gas,Washington,.779153,million metric tons of CO2
2018,All Fuels,Washington,45.231569,million metric tons of CO2
2018,Coal,Washington,5.719232,million metric tons of CO2
2018,Petroleum,Washington,.011047,million metric tons of CO2
2018,Natural Gas,Washington,4.407191,million metric tons of CO2
2018,All Fuels,Washington,10.137471,million metric tons of CO2
2018,Coal,Washington,.13206,million metric tons of CO2
2018,Petroleum,Washington,8.547251,million metric tons of CO2
2018,Natural Gas,Washington,4.255128,million metric tons of CO2
2018,All Fuels,Washington,12.934439,million metric tons of CO2
2018,All Fuels,Washington,78.660326,million metric tons of CO2
1986,All Fuels,Wyoming,.896982,million metric tons of CO2
1986,Coal,Wyoming,0,million metric tons of CO2
1986,Petroleum,Wyoming,4.192942,million metric tons of CO2
1986,Natural Gas,Wyoming,.282915,million metric tons of CO2
1986,All Fuels,Wyoming,4.475857,million metric tons of CO2
1986,Coal,Wyoming,28.903801,million metric tons of CO2
1986,Petroleum,Wyoming,.052805,million metric tons of CO2
1986,Natural Gas,Wyoming,.007476,million metric tons of CO2
1986,All Fuels,Wyoming,28.964082,million metric tons of CO2
1986,Coal,Wyoming,2.931087,million metric tons of CO2
1986,Petroleum,Wyoming,2.385267,million metric tons of CO2
1986,Natural Gas,Wyoming,2.609373,million metric tons of CO2
1986,All Fuels,Wyoming,7.925727,million metric tons of CO2
1986,All Fuels,Wyoming,43.176449,million metric tons of CO2
1986,Coal,Wyoming,32.002652,million metric tons of CO2
1986,Petroleum,Wyoming,7.116925,million metric tons of CO2
1986,Natural Gas,Wyoming,4.056872,million metric tons of CO2
1987,Coal,Wyoming,.039564,million metric tons of CO2
1987,Petroleum,Wyoming,.276336,million metric tons of CO2
1987,Natural Gas,Wyoming,.59499,million metric tons of CO2
1987,All Fuels,Wyoming,.91089,million metric tons of CO2
1987,Coal,Wyoming,.132425,million metric tons of CO2
1987,Petroleum,Wyoming,.260845,million metric tons of CO2
1987,Natural Gas,Wyoming,.473204,million metric tons of CO2
1987,All Fuels,Wyoming,.866473,million metric tons of CO2
1987,Coal,Wyoming,0,million metric tons of CO2
1987,Petroleum,Wyoming,5.114349,million metric tons of CO2
1987,Natural Gas,Wyoming,.338692,million metric tons of CO2
1987,All Fuels,Wyoming,5.453041,million metric tons of CO2
1987,Coal,Wyoming,37.415398,million metric tons of CO2
1987,Petroleum,Wyoming,.049699,million metric tons of CO2
1987,Natural Gas,Wyoming,.004878,million metric tons of CO2
1987,All Fuels,Wyoming,37.469974,million metric tons of CO2
1987,Coal,Wyoming,3.119035,million metric tons of CO2
1987,Petroleum,Wyoming,2.446274,million metric tons of CO2
1987,Natural Gas,Wyoming,3.027896,million metric tons of CO2
1987,All Fuels,Wyoming,8.593206,million metric tons of CO2
1987,All Fuels,Wyoming,53.293585,million metric tons of CO2
1987,Coal,Wyoming,40.706423,million metric tons of CO2
1987,Petroleum,Wyoming,8.147502,million metric tons of CO2
1985,Petroleum,Virginia,.760698,million metric tons of CO2
1985,Natural Gas,Virginia,.084249,million metric tons of CO2
1985,All Fuels,Virginia,18.312035,million metric tons of CO2
1985,Coal,Virginia,10.010994,million metric tons of CO2
1985,Petroleum,Virginia,4.528755,million metric tons of CO2
1985,Natural Gas,Virginia,2.6741,million metric tons of CO2
1985,All Fuels,Virginia,17.213849,million metric tons of CO2
1985,All Fuels,Virginia,82.420565,million metric tons of CO2
1985,Coal,Virginia,28.125132,million metric tons of CO2
1985,Petroleum,Virginia,46.736017,million metric tons of CO2
1997,Natural Gas,West Virginia,3.499272,million metric tons of CO2
1997,All Fuels,West Virginia,11.896858,million metric tons of CO2
1997,All Fuels,West Virginia,111.158703,million metric tons of CO2
1997,Coal,West Virginia,88.985377,million metric tons of CO2
1997,Petroleum,West Virginia,13.296283,million metric tons of CO2
1997,Natural Gas,West Virginia,8.877043,million metric tons of CO2
1998,Coal,West Virginia,.043859,million metric tons of CO2
1998,Petroleum,West Virginia,.550173,million metric tons of CO2
1998,Natural Gas,West Virginia,1.671041,million metric tons of CO2
1998,All Fuels,West Virginia,2.265074,million metric tons of CO2
1998,Coal,West Virginia,.355076,million metric tons of CO2
1998,Petroleum,West Virginia,.217229,million metric tons of CO2
1998,Natural Gas,West Virginia,1.407502,million metric tons of CO2
1998,All Fuels,West Virginia,1.979808,million metric tons of CO2
1998,Coal,West Virginia,0,million metric tons of CO2
1998,Petroleum,West Virginia,10.819907,million metric tons of CO2
1998,Natural Gas,West Virginia,1.746755,million metric tons of CO2
1998,All Fuels,West Virginia,12.566661,million metric tons of CO2
1998,Coal,West Virginia,83.572105,million metric tons of CO2
1998,Petroleum,West Virginia,.139334,million metric tons of CO2
1998,Natural Gas,West Virginia,.027392,million metric tons of CO2
1998,All Fuels,West Virginia,83.738832,million metric tons of CO2
1998,Coal,West Virginia,8.889248,million metric tons of CO2
1998,Petroleum,West Virginia,2.805708,million metric tons of CO2
1998,Natural Gas,West Virginia,3.053509,million metric tons of CO2
1998,All Fuels,West Virginia,14.748465,million metric tons of CO2
1998,All Fuels,West Virginia,115.298839,million metric tons of CO2
1998,Coal,West Virginia,92.860288,million metric tons of CO2
1998,Petroleum,West Virginia,14.532351,million metric tons of CO2
1987,All Fuels,Delaware,3.369298,million metric tons of CO2
1987,All Fuels,Delaware,17.919169,million metric tons of CO2
1987,Coal,Delaware,6.70077,million metric tons of CO2
1987,Petroleum,Delaware,9.285611,million metric tons of CO2
1987,Natural Gas,Delaware,1.932788,million metric tons of CO2
1988,Coal,Delaware,.009507,million metric tons of CO2
1988,Petroleum,Delaware,.924808,million metric tons of CO2
1988,Natural Gas,Delaware,.409367,million metric tons of CO2
1988,All Fuels,Delaware,1.343682,million metric tons of CO2
1988,Coal,Delaware,.033803,million metric tons of CO2
1988,Petroleum,Delaware,.345544,million metric tons of CO2
1988,Natural Gas,Delaware,.218071,million metric tons of CO2
1988,All Fuels,Delaware,.597418,million metric tons of CO2
1988,Coal,Delaware,0,million metric tons of CO2
1988,Petroleum,Delaware,4.614703,million metric tons of CO2
1988,Natural Gas,Delaware,.000212,million metric tons of CO2
1988,All Fuels,Delaware,4.614915,million metric tons of CO2
1988,Coal,Delaware,5.938877,million metric tons of CO2
1988,Petroleum,Delaware,2.25427,million metric tons of CO2
1988,Natural Gas,Delaware,.160492,million metric tons of CO2
1988,All Fuels,Delaware,8.353638,million metric tons of CO2
1988,Coal,Delaware,.581308,million metric tons of CO2
1988,Petroleum,Delaware,2.258159,million metric tons of CO2
1988,Natural Gas,Delaware,.763652,million metric tons of CO2
1988,All Fuels,Delaware,3.603119,million metric tons of CO2
1988,All Fuels,Delaware,18.512772,million metric tons of CO2
1988,Coal,Delaware,6.563494,million metric tons of CO2
1988,Petroleum,Delaware,10.397484,million metric tons of CO2
1988,Natural Gas,Delaware,1.551794,million metric tons of CO2
1989,Coal,Delaware,.009987,million metric tons of CO2
1989,Petroleum,Delaware,.85665,million metric tons of CO2
1989,Natural Gas,Delaware,.410693,million metric tons of CO2
1989,All Fuels,Delaware,1.27733,million metric tons of CO2
1989,Coal,Delaware,.037644,million metric tons of CO2
1989,Petroleum,Delaware,.312291,million metric tons of CO2
1989,Natural Gas,Delaware,.226236,million metric tons of CO2
1989,All Fuels,Delaware,.576171,million metric tons of CO2
1989,Coal,Delaware,0,million metric tons of CO2
1989,Petroleum,Delaware,4.713633,million metric tons of CO2
1989,Natural Gas,Delaware,.000212,million metric tons of CO2
1989,All Fuels,Delaware,4.713845,million metric tons of CO2
1989,Coal,Delaware,5.283355,million metric tons of CO2
1989,Petroleum,Delaware,2.051921,million metric tons of CO2
1989,Natural Gas,Delaware,.447648,million metric tons of CO2
1989,All Fuels,Delaware,7.782924,million metric tons of CO2
1989,Coal,Delaware,.488878,million metric tons of CO2
1989,Petroleum,Delaware,2.153765,million metric tons of CO2
1989,Natural Gas,Delaware,.78266,million metric tons of CO2
1989,All Fuels,Delaware,3.425303,million metric tons of CO2
1989,All Fuels,Delaware,17.775574,million metric tons of CO2
1989,Coal,Delaware,5.819865,million metric tons of CO2
1989,Petroleum,Delaware,10.08826,million metric tons of CO2
1989,Natural Gas,Delaware,1.867449,million metric tons of CO2
1990,Coal,Delaware,.010467,million metric tons of CO2
1990,Petroleum,Delaware,.672461,million metric tons of CO2
1990,Natural Gas,Delaware,.389008,million metric tons of CO2
1990,All Fuels,Delaware,1.071936,million metric tons of CO2
1990,Coal,Delaware,.041965,million metric tons of CO2
1990,Petroleum,Delaware,.31949,million metric tons of CO2
1990,Natural Gas,Delaware,.216269,million metric tons of CO2
1990,All Fuels,Delaware,.577723,million metric tons of CO2
1990,Coal,Delaware,0,million metric tons of CO2
1990,Petroleum,Delaware,4.511016,million metric tons of CO2
1990,Natural Gas,Delaware,.000212,million metric tons of CO2
1990,All Fuels,Delaware,4.511229,million metric tons of CO2
1990,Coal,Delaware,5.097599,million metric tons of CO2
1990,Petroleum,Delaware,1.854077,million metric tons of CO2
1990,Natural Gas,Delaware,.611374,million metric tons of CO2
1990,All Fuels,Delaware,7.56305,million metric tons of CO2
1990,Coal,Delaware,.506128,million metric tons of CO2
1990,Petroleum,Delaware,2.935755,million metric tons of CO2
1990,Natural Gas,Delaware,.871514,million metric tons of CO2
1990,All Fuels,Delaware,4.313397,million metric tons of CO2
1990,All Fuels,Delaware,18.037334,million metric tons of CO2
1990,Coal,Delaware,5.656159,million metric tons of CO2
1990,Petroleum,Delaware,10.292799,million metric tons of CO2
1990,Natural Gas,Delaware,2.088376,million metric tons of CO2
1991,Coal,Delaware,.008669,million metric tons of CO2
1991,Petroleum,Delaware,.70511,million metric tons of CO2
1991,Natural Gas,Delaware,.383387,million metric tons of CO2
1991,All Fuels,Delaware,1.097166,million metric tons of CO2
1991,Coal,Delaware,.039493,million metric tons of CO2
1991,Petroleum,Delaware,.311264,million metric tons of CO2
1991,Natural Gas,Delaware,.226822,million metric tons of CO2
1991,All Fuels,Delaware,.577579,million metric tons of CO2
1991,Coal,Delaware,0,million metric tons of CO2
1991,Petroleum,Delaware,5.046413,million metric tons of CO2
1991,Natural Gas,Delaware,.000212,million metric tons of CO2
1991,All Fuels,Delaware,5.046625,million metric tons of CO2
1991,Coal,Delaware,4.869436,million metric tons of CO2
1991,Petroleum,Delaware,2.12893,million metric tons of CO2
1991,Natural Gas,Delaware,.826646,million metric tons of CO2
1991,All Fuels,Delaware,7.825012,million metric tons of CO2
1991,Coal,Delaware,.494525,million metric tons of CO2
1991,Petroleum,Delaware,2.019224,million metric tons of CO2
1991,Natural Gas,Delaware,.823147,million metric tons of CO2
1991,All Fuels,Delaware,3.336896,million metric tons of CO2
1991,All Fuels,Delaware,17.883277,million metric tons of CO2
1991,Coal,Delaware,5.412123,million metric tons of CO2
1991,Petroleum,Delaware,10.210941,million metric tons of CO2
1991,Natural Gas,Delaware,2.260214,million metric tons of CO2
1992,Coal,Delaware,.000097,million metric tons of CO2
1992,Petroleum,Delaware,.707962,million metric tons of CO2
1992,Natural Gas,Delaware,.450305,million metric tons of CO2
1992,All Fuels,Delaware,1.158364,million metric tons of CO2
1992,Coal,Delaware,.00058,million metric tons of CO2
1992,Petroleum,Delaware,.278896,million metric tons of CO2
1992,Natural Gas,Delaware,.272811,million metric tons of CO2
1992,All Fuels,Delaware,.552288,million metric tons of CO2
1992,Coal,Delaware,0,million metric tons of CO2
1992,Petroleum,Delaware,4.66096,million metric tons of CO2
1992,Natural Gas,Delaware,.000212,million metric tons of CO2
1992,All Fuels,Delaware,4.661172,million metric tons of CO2
1992,Coal,Delaware,4.051122,million metric tons of CO2
1992,Petroleum,Delaware,2.313637,million metric tons of CO2
1992,Natural Gas,Delaware,.456239,million metric tons of CO2
1992,All Fuels,Delaware,6.820998,million metric tons of CO2
1992,Coal,Delaware,.339912,million metric tons of CO2
1992,Petroleum,Delaware,3.286636,million metric tons of CO2
1992,Natural Gas,Delaware,.948764,million metric tons of CO2
1992,All Fuels,Delaware,4.575312,million metric tons of CO2
1992,All Fuels,Delaware,17.768134,million metric tons of CO2
1992,Coal,Delaware,4.391711,million metric tons of CO2
1992,Petroleum,Delaware,11.248092,million metric tons of CO2
1992,Natural Gas,Delaware,2.128332,million metric tons of CO2
1993,Coal,Delaware,.020143,million metric tons of CO2
1993,Petroleum,Delaware,.703347,million metric tons of CO2
1993,Natural Gas,Delaware,.455442,million metric tons of CO2
1993,All Fuels,Delaware,1.178932,million metric tons of CO2
1993,Coal,Delaware,.091891,million metric tons of CO2
1993,Petroleum,Delaware,.31492,million metric tons of CO2
1993,Natural Gas,Delaware,.285248,million metric tons of CO2
1993,All Fuels,Delaware,.692059,million metric tons of CO2
1993,Coal,Delaware,0,million metric tons of CO2
1993,Petroleum,Delaware,4.857211,million metric tons of CO2
1993,Natural Gas,Delaware,.000212,million metric tons of CO2
1993,All Fuels,Delaware,4.857423,million metric tons of CO2
1993,Coal,Delaware,5.495747,million metric tons of CO2
1993,Petroleum,Delaware,1.599633,million metric tons of CO2
1993,Natural Gas,Delaware,.474423,million metric tons of CO2
1993,All Fuels,Delaware,7.569804,million metric tons of CO2
1993,Coal,Delaware,.414151,million metric tons of CO2
1993,Petroleum,Delaware,3.397281,million metric tons of CO2
1993,Natural Gas,Delaware,1.021143,million metric tons of CO2
1993,All Fuels,Delaware,4.832574,million metric tons of CO2
1993,All Fuels,Delaware,19.130792,million metric tons of CO2
1993,Coal,Delaware,6.021933,million metric tons of CO2
1993,Petroleum,Delaware,10.872392,million metric tons of CO2
1993,Natural Gas,Delaware,2.236467,million metric tons of CO2
1994,Coal,Delaware,.010236,million metric tons of CO2
2008,Petroleum,Florida,2.034364,million metric tons of CO2
2008,Natural Gas,Florida,2.783974,million metric tons of CO2
2008,All Fuels,Florida,4.818338,million metric tons of CO2
2008,Coal,Florida,0,million metric tons of CO2
2008,Petroleum,Florida,103.091684,million metric tons of CO2
2008,Natural Gas,Florida,.52967,million metric tons of CO2
2008,All Fuels,Florida,103.621354,million metric tons of CO2
2008,Coal,Florida,63.57574,million metric tons of CO2
2008,Petroleum,Florida,10.374295,million metric tons of CO2
2008,Natural Gas,Florida,43.477036,million metric tons of CO2
2008,All Fuels,Florida,117.427072,million metric tons of CO2
2008,Coal,Florida,2.584149,million metric tons of CO2
2008,Petroleum,Florida,5.100827,million metric tons of CO2
2008,Natural Gas,Florida,3.6471,million metric tons of CO2
2008,All Fuels,Florida,11.332075,million metric tons of CO2
2008,All Fuels,Florida,238.529793,million metric tons of CO2
2008,Coal,Florida,66.159889,million metric tons of CO2
2008,Petroleum,Florida,121.079245,million metric tons of CO2
2008,Natural Gas,Florida,51.29066,million metric tons of CO2
2009,Coal,Florida,0,million metric tons of CO2
2009,Petroleum,Florida,.60317,million metric tons of CO2
2009,Natural Gas,Florida,.832035,million metric tons of CO2
2009,All Fuels,Florida,1.435205,million metric tons of CO2
2009,Coal,Florida,0,million metric tons of CO2
2009,Petroleum,Florida,2.078505,million metric tons of CO2
2009,Natural Gas,Florida,2.754649,million metric tons of CO2
2009,All Fuels,Florida,4.833154,million metric tons of CO2
2009,Coal,Florida,0,million metric tons of CO2
2009,Petroleum,Florida,96.856368,million metric tons of CO2
2009,Natural Gas,Florida,.573649,million metric tons of CO2
2009,All Fuels,Florida,97.430017,million metric tons of CO2
2009,Coal,Florida,53.226854,million metric tons of CO2
2009,Petroleum,Florida,7.961675,million metric tons of CO2
2009,Natural Gas,Florida,49.645176,million metric tons of CO2
2009,All Fuels,Florida,110.833705,million metric tons of CO2
2018,Coal,Delaware,.41097,million metric tons of CO2
2018,Petroleum,Delaware,.147669,million metric tons of CO2
2018,Natural Gas,Delaware,1.992114,million metric tons of CO2
2018,All Fuels,Delaware,2.550753,million metric tons of CO2
2018,Coal,Delaware,0,million metric tons of CO2
2018,Petroleum,Delaware,2.03161,million metric tons of CO2
2018,Natural Gas,Delaware,1.627707,million metric tons of CO2
2018,All Fuels,Delaware,3.659317,million metric tons of CO2
2018,All Fuels,Delaware,13.991987,million metric tons of CO2
2018,Coal,Delaware,.41097,million metric tons of CO2
2018,Petroleum,Delaware,8.392467,million metric tons of CO2
2018,Natural Gas,Delaware,5.18855,million metric tons of CO2
2019,Coal,Delaware,0,million metric tons of CO2
2019,Petroleum,Delaware,.350638,million metric tons of CO2
2019,Natural Gas,Delaware,.642592,million metric tons of CO2
2019,All Fuels,Delaware,.99323,million metric tons of CO2
